MEC - Dirección Nacional de Educación|Ministerio de Educación y Cultura|3||||||||
MEC - Fondos de Incentivo Cultural|Ministerio de Educación y Cultura|3||||||||
MEC - UTE - Comisión del Bicentenario|Ministerio de Educación y Cultura|3|Administración Nacional de Usinas y Transmisiones Eléctricas|4||||||
MEC de Uruguay|Ministerio de Educación y Cultura|3||||||||
MEC FCC|Ministerio de Educación y Cultura|3||||||||
MEC-Museo Amigo|Ministerio de Educación y Cultura|3||||||||
MEC-Subte Municipal.|Ministerio de Educación y Cultura|3||||||||
MEC-TUILSU-PRIMARIA|Ministerio de Educación y Cultura|3||||||||
Mec/fondos concursables|Ministerio de Educación y Cultura|3||||||||
Medea|Medea|5||||||||
Medical Research Council, UK|Medical Research Council|8||||||||
Mediciones y Mercado|Mediciones y Mercado|5||||||||
MGAP - Convenio de Fac. de Agronomia|Ministerio de Ganadería, Agricultura y Pesca|3|Facultad de Agronomía-UDELAR|1||||||
MGAP - Convenio Fac. de Agronomía|Ministerio de Ganadería, Agricultura y Pesca|3|Facultad de Agronomía-UDELAR|1||||||
MGAP - DGDR|Ministerio de Ganadería, Agricultura y Pesca|3||||||||
MGAP - INIA|Ministerio de Ganadería, Agricultura y Pesca|3|Instituto Nacional de Investigación Agropecuaria |1||||||
MGAP BID|Ministerio de Ganadería, Agricultura y Pesca|3|Banco Interamericano de Desarrollo|10||||||
MGAP BID I|Ministerio de Ganadería, Agricultura y Pesca|3|Banco Interamericano de Desarrollo|10||||||
MGAP DIGEGRA - INIA|Ministerio de Ganadería, Agricultura y Pesca|3|Instituto Nacional de Investigación Agropecuaria |1||||||
MGAP proyecto Ganaderos familiares y cambio climático|Ministerio de Ganadería, Agricultura y Pesca|3||||||||
MGAP-BID|Ministerio de Ganadería, Agricultura y Pesca|3|Banco Interamericano de Desarrollo|10||||||
MGAP-DIGEGRA-OPP|Ministerio de Ganadería, Agricultura y Pesca|3|Oficina de Planeamiento y Presupuesto (OPP)|3||||||
MGAP-Proyecto de Producción Responsable|Ministerio de Ganadería, Agricultura y Pesca|3||||||||
MGAP-Proyecto Produccion Responsable|Ministerio de Ganadería, Agricultura y Pesca|3||||||||
MGAP/AECI/JICA|Ministerio de Ganadería, Agricultura y Pesca|3|AECI|12|Agencia Japonesa de Cooperación Internacional|10||||
MGAP; Udelar|Ministerio de Ganadería, Agricultura y Pesca|3|Universidad de la República|1||||||
MGAP; Udelar; BID|Ministerio de Ganadería, Agricultura y Pesca|3|Universidad de la República|1|Banco Interamericano de Desarrollo|10||||
Microsoft Research|Microsoft Research|8||||||||
Microsoft Research - Fundación Ricaldoni|Microsoft Research|8|Fundación Julio Ricaldoni |1||||||
MIDES|Ministerio de Desarrollo Social|3||||||||
MIDES (Ministerio de Desarrollo Social- Uruguay)|Ministerio de Desarrollo Social|3||||||||
MIDES (Minsterio de Desarrollo Social, Uruguay)|Ministerio de Desarrollo Social|3||||||||
MIEM|Ministerio de Industria y Energía|3||||||||
MIEM-DNE|Ministerio de Industria Minería y Energía|3||||||||
MIEM-Unión Europea|Ministerio de Industria Minería y Energía|3|Unión Europea|10||||||
Milenia SA (Brasil), bajo concesion de Lanafil SA (Uruguay)|Milenia SA|8|Lanafil SA |5||||||
Ministère des Finances - Projet OPPIDUM|Ministère des Finances|10||||||||
Ministerio de Agricultura y Pesca-productores|Ministerio de Agricultura y Pesca|10||||||||
Ministerio de Ciencia e InnovaciÃ³n de EspaÃ±a-Programa Consolider TCP|Ministerio de Ciencia e Innovación (España)|10||||||||
Ministerio de Ciencia y Tecnología de Brasil|Ministerio de Ciencia y Tecnología de Brasil|10||||||||
Ministerio de Ciencia y Tecnología de España.|Ministerio de Ciencia y Tecnología de Brasil|10||||||||
Ministerio de Ciencia y Tecnológica de Brasil|Ministerio de Ciencia y Tecnología de Brasil|10||||||||
Ministerio de Defensa|Ministerio de Defensa|3||||||||
Ministerio de Defensa, Armada Nacional|Ministerio de Defensa|3||||||||
Ministerio de Economía y Finanzas|Ministerio de Economía y Finanzas|3||||||||
Ministerio de Educación de Argentina|Ministerio de Educación (Argentina)|10||||||||
Ministerio de Educación y Cultura|Ministerio de Educación y Cultura|3||||||||
Ministerio de Educación y Cultura (programa PDT)|Ministerio de Educación y Cultura|3||||||||
Ministerio de Educación y Cultura - Instituto Nacional de la Juventud|Ministerio de Educación y Cultura|3||||||||
Ministerio de Educación y Cultura DICYT Programa de Jóvenes Investigadores|Ministerio de Educación y Cultura|3|Dirección de Innovación, Ciencia y Tecnología |3||||||
Ministerio de Educación y Cultura, área de Innovación, Ciencia y Tecnología para el Desarrollo|Ministerio de Educación y Cultura|3||||||||
Ministerio de Educación y Cultura, Uruguay|Ministerio de Educación y Cultura|3||||||||
Ministerio de Educación y Cultura/ Agencia Nacional de Investigación e Innovación|Ministerio de Educación y Cultura|3|Agencia Nacional de Investigación e Innovación|3||||||
Ministerio de Educación, Argentina.|Ministerio de Educación (Argentina)|10||||||||
Ministerio de Ganaderia, Agricultura y Pesca|Ministerio de Ganaderia, Agricultura y Pesca|3||||||||
Ministerio de Inclusión Económica y Social. Ecuador|Ministerio de Inclusión Económica y Social (Ecuador)|10||||||||
Ministerio de Industria Mineria y Energía|Ministerio de Industria Mineria y Energía|3||||||||
Ministerio de Industria y Energía|Ministerio de Industria Mineria y Energía|3||||||||
Ministerio de Industria y Energía- Empresa Villa Lima S.A.|Ministerio de Industria Mineria y Energía|3|Empresa Villa Lima SA|8||||||
Ministerio de industria, energía mineria ( MIEM )|Ministerio de Industria Mineria y Energía|3||||||||
Ministerio de Industria, Energía y Minería|Ministerio de Industria Mineria y Energía|3||||||||
Ministerio de la Investigación (Ministero della Ricerca, Italiano) / Facultad de Derecho (UDELAR)|Ministerio de la Investigación (Ministero della Ricerca, Italiano)|10|Facultad de Derecho-UDELAR|1||||||
Ministerio de Relaciones Exteriores del Gobierno Italiano|Ministerio de Relaciones Exteriores del Gobierno Italiano|10||||||||
Ministerio de Salud Pública|Ministerio de Salud Pública|3||||||||
Ministerio del Interior|Ministerio del Interior|3||||||||
MINTURD|Ministerio de Turismo y Deporte|3||||||||
missionidonbosco.tv y Salesianos Uruguay|missionidonbosco.tv |9|Salesianos Uruguay|9||||||
Monbukagakusho, beca del Gobierno del Japón|Monbukagakusho|10||||||||
Montes del Plata|Montes del Plata|5||||||||
MOSIS Educational Program, U.S.A|MOSIS Educational Program|2||||||||
MOSIS Educational Program, U.S.A.|MOSIS Educational Program|2||||||||
MSP, IMM|Ministerio de Salud Pública|3|Intendencia de Montevideo|3||||||
MTOP|Ministerio de Transporte y Obras Públicas|3||||||||
MTOP Convenio con Udelar|Ministerio de Transporte y Obras Públicas|3|Universidad de la República|1||||||
MUSA|MUSA|12||||||||
Museo Dobrée|Museo Dobrée|9||||||||
Museo Nacional Centro de Arte Reina Sofía|Museo Nacional Centro de Arte Reina Sofía|9||||||||
Museo Nacional de Artes Visuales|Museo Nacional de Artes Visuales|3||||||||
Musicanga Uruguay Ltda.|Musicanga Uruguay Ltda.|3||||||||
MVOTMA - DINAMA - SNAP|Ministerio de Vivienda, Ordenamiento Territorial y Medio Ambiente|3|Direccion Nacional de Recursos Acuaticos |3|Sistema Nacional de Áreas Protegidas|3||||
MVOTMA - IM San José|Ministerio de Vivienda, Ordenamiento Territorial y Medio Ambiente|3|Intendencia de San José|3||||||
Mvotma Convenio con Udelar|Ministerio de Vivienda, Ordenamiento Territorial y Medio Ambiente|3|Universidad de la República|1||||||
MVOTMA-SNAP-PNUD|Ministerio de Vivienda, Ordenamiento Territorial y Medio Ambiente|3|Sistema Nacional de Áreas Protegidas|3|Programa de las Naciones Unidas para el Desarrollo |10||||
n/a||||||||||
Naciones Unidas, Gurises Unidos, Jóvenes en Red y  MEC.|Naciones Unidas|10|Gurises Unidos|9|Ministerio de Educación y Cultura|3|Jóvenes en Red|3||
Nanokem|Nanokem|8||||||||
NanoWattICs S.R.L.|NanoWattICs S.R.L.|8||||||||
National Council for Air and Stream Improvement|National Council for Air and Stream Improvement|10||||||||
National Institute of Mental Health-NIH - Estados Unidos|National Institute of Mental Health-NIH|10||||||||
National Institutes of Health  US|National Institutes of Health  US|10||||||||
National Science Foundation US|National Science Foundation US|10||||||||
National Science Foundation-National Institutes of Health, US|National Institutes of Health  US|10|National Science Foundation US|10||||||
NeuroStream Technologies  Inc. , Vancouver - Canada|NeuroStream Technologies  Inc.|8||||||||
Ninguna||||||||||
NISSAN RESEARCH CENTER (Japan) & University of Tokyo|NISSAN RESEARCH CENTER|8|University of Tokyo|2||||||
No||||||||||
No aplica. No todo es financiado.||||||||||
No corresponde||||||||||
No fue financiado por ANII 2010, se realiza con recursos de INIA Las Brujas.|Instituto Nacional de Investigación Agropecuaria|1||||||||
No hay||||||||||
no tiene||||||||||
NSF|NSF|2||||||||
NSF (EEUU) y EPSRC (Inglaterra)|NSF|2|Engineering and Physical Sciences Research Council|2||||||
NSF (US), EPSRC (UK), otros|NSF|2|Engineering and Physical Sciences Research Council|2||||||
Nucleo de Ingeniería Biomédica|Nucleo de Ingeniería Biomédica|1||||||||
Núcleo de Ingeniería Biomédica-CTI. Hospital de Clínicas||||||||||
Ocus Media|Ocus Media|5||||||||
OEA|Organización de los Estados Americanos|10||||||||
OEA-CIC-Plata-Programa Marco|Organización de los Estados Americanos|10|CIC|8||||||
OEA/Consejo Nacional de la Cultura de Venezuela|Organización de los Estados Americanos|10|Consejo Nacional de la Cultura de Venezuela|10||||||
OEI - CAEU|Organización de Estados Iberoamericanos|10|Centro de Altos Estudios Universitarios|2||||||
Oficina de Planeamiento y Presupuesto|Oficina de Planeamiento y Presupuesto|3||||||||
Ohio Uiversity, Ohio, USA and INTERTHYR Corporation Company , Columbus, Ohio, USA|Ohio Uiversity|2|INTERTHYR Corporation Company|8||||||
OLECAR S.A.|OLECAR SA|5||||||||
Olecar SA|OLECAR SA|5||||||||
OMM, ANII|Organización Meteorológica Mundial|10|Agencia Nacional de Investigación e Innovación|3||||||
Omusa S.A.|Omusa S.A.|12||||||||
ONG Comunica|ONG Comunica|9||||||||
ONU - Voluntariado Juvenil|Organización de las Naciones Unidas|10||||||||
OPP- Naciones Unidas|Oficina de Planeamiento y Presupuesto|3|Organización de las Naciones Unidas|10||||||
OPS-MSP|Organización Panamericana de la Salud|10|Ministerio de Salud Pública|3||||||
Organización de Estados Americanso|Organización de Estados Americanos|10||||||||
Organización de Estados Iberoamericanos|Organización de Estados Americanos|10||||||||
Organización de Estados Iberoamericanos (OEI)|Organización de Estados Americanos|10||||||||
ORGANIZACIÓN DE LOS ESTADOS AMERICANOS (OEA) - ONG FONDO VERDE|Organización de Estados Americanos|10|ONG Fondo Verde|9||||||
ORGANIZACIÓN METEOROLÓGICA MUNDIAL, ANII|Organización Meteorológica Mundial|10|Agencia Nacional de Investigación e Innovación|3||||||
Organización Panamericana de la Salud|Organización Panamericana de la Salud|10||||||||
Organización Panamericana de la Salud /Organización Mundial de la Salud (OPS/OMS)|Organización Panamericana de la Salud|10|Organización Mundial de la Salud|10||||||
Organizacion Panamericana de la Salud/ Organizacion Mundial de la Salud|Organización Panamericana de la Salud|10|Organización Mundial de la Salud|10||||||
Organizacion Panmericana de la Salud y la OMS|Organización Panamericana de la Salud|10||||||||
Organización para la Ciencia, la Cultura y la Educación (UNESCO), el Fondo de Población de las Naciones Unidas (UNFPA) y el Fondo de las Naciones Unidas para la Infancia (UNICEF)|Organización de las Naciones Unidas para la Educación, la Ciencia y la Cultura |10|Fondo de Población de las Naciones Unidas|10|Fondo de las Naciones Unidas para la Infancia|10||||
OSE|Obras Sanitarias del Estado|4||||||||
Parcial del International Plant Nutrition Institute- Canpotex|International Plant Nutrition Institute|2||||||||
Parcialmente ANII a través de beca de doctorado a Lucía Spangenberg|Agencia Nacional de Investigación e Innovación|3||||||||
Parcialmente, Programa de Desarrollo Tecnológico DINACYT, Comisión Sectorial de Investigación Científica de la UDELAR|Dirección Nacional de Ciencia, Tecnología e Innovación|3|Comisión Sectorial de Investigación Científica-UDELAR|1||||||
Parque Nacional Marï¿½timo Costero das Illas Atlanticas de Galicia (Xunta de Galicia)|Parque Nacional Marítimo Costero das Illas Atlanticas de Galicia|3||||||||
particular||||||||||
Pasteur Fundacion|Funación Pasteur|2||||||||
patente pendiente||||||||||
PAYCUEROS S.A.|PAYCUEROS S.A.|5||||||||
Paylana S.A.|Paylana S.A.|5||||||||
PDT|Consejo Nacional de Innovación, Ciencia y Tecnología|3||||||||
PDT - empresa privada (S. Gabetti)|Consejo Nacional de Innovación, Ciencia y Tecnología|3|S. Gabetti|5||||||
PDT - Laboratorios Celsius SA|Consejo Nacional de Innovación, Ciencia y Tecnología|3|Laboratorio Celsius SA|5||||||
PDT - MEC|Consejo Nacional de Innovación, Ciencia y Tecnología|3|Ministerio de Educación y Cultura|3||||||
PDT - SC/P/07/40|Consejo Nacional de Innovación, Ciencia y Tecnología|3||||||||
PDT S/E/INI/04/018|Consejo Nacional de Innovación, Ciencia y Tecnología|3||||||||
PDT y empresa privada (PRONDIL S. A)|Consejo Nacional de Innovación, Ciencia y Tecnología|3|Prondil SA|5||||||
PDT y Empresa Privada (S. Gabetti)|Consejo Nacional de Innovación, Ciencia y Tecnología|3|S. Gabetti|5||||||
PDT, ATGen|Consejo Nacional de Innovación, Ciencia y Tecnología|3|Atgen Ltda|5||||||
PDT-ANII- Prondil SA|Consejo Nacional de Innovación, Ciencia y Tecnología|3|Prondil SA|5||||||
PDT-Productores|Consejo Nacional de Innovación, Ciencia y Tecnología|3||||||||
PEDECIBA|Programa de Desarrollo de las Ciencias Básicas|1||||||||
PEDECIBA  IIBCE|Programa de Desarrollo de las Ciencias Básicas|1|Instituto de Investigaciones Biológicas Clemente Estable|1||||||
PEDECIBA - ANII|Programa de Desarrollo de las Ciencias Básicas|1|Agencia Nacional de Investigación e Innovación|3||||||
PEDECIBA BIOLOGIA- Universidad Autonoma de Barcelona|Programa de Desarrollo de las Ciencias Básicas|1|Universidad Autonoma de Barcelona|2||||||
Pedeciba Física, SUCoDIC|Programa de Desarrollo de las Ciencias Básicas|1|SUCoDIC|12||||||
PEDECIBA-CNRS|Programa de Desarrollo de las Ciencias Básicas|1|CNRS|2||||||
PEDECIBA-CSIC-INIA|Programa de Desarrollo de las Ciencias Básicas|1|Comisión Sectorial de Investigación Científica-UDELAR|1|Instituto Nacional de Investigación Agropecuaria |1||||
PEDECIBA-UDELAR|Programa de Desarrollo de las Ciencias Básicas|1||||||||
Personal||||||||||
Pharma  Transfer Drug Discovery,UK|Pharma  Transfer Drug Discovery,UK|12||||||||
Photon Imaging Inc.|Photon Imaging Inc.|8||||||||
PIEP, ANII|PIEP|11|Agencia Nacional de Investigación e Innovación|3||||||
PIEP-MIEM  / NanoWattICs S.R.L. / CEITEC S.A. (Brasil)|PIEP|11|Minestrio de Industria Minería y Energía|3|NanoWattICs SRL|8|CEITEC SA|8||
PIUNA|Universidad de Navarra|2||||||||
Plan Ceibal|Plan Ceibal|3||||||||
Plan Fénix en Convenio con Udelar|Plan Fénix|3|Universidad de la República|1||||||
PLUNA|PLUNA|5||||||||
PNUD|Programa de las Naciones Unidad para el Desarrollo|10||||||||
PNUD -  Convenio Aborgama - Ducelit|Programa de las Naciones Unidad para el Desarrollo|10|Aborgama Ducelit SA|5||||||
PNUD - Convenio Aborgama - Ducelit|Programa de las Naciones Unidad para el Desarrollo|10|Aborgama Ducelit SA|5||||||
PNUD y Petrobras|Programa de las Naciones Unidad para el Desarrollo|10|Petrobras|10||||||
PNUD-FOMIN. Programa de Modernización de las Relaciones Laborales en el Uruguay|Programa de las Naciones Unidad para el Desarrollo|10||||||||
Poder Judicial|Poder Judicial|3||||||||
Poder Legislativo y PNUD|Poder Legislativo|3|Programa de las Naciones Unidad para el Desarrollo|10||||||
Pranasys|Pranasys|8||||||||
Prenader,CSIC (UDELAR)|Prenader|3|Comisión Sectorial de Investigación Científica-UDELAR|1||||||
Presidencia|Presidencia de la República|3||||||||
Privada||||||||||
Privado||||||||||
Privado.||||||||||
Privado. Universidad Católica del Uruguay.|Universidad Católica del Uruguay|1||||||||
Privados||||||||||
Pro Cultura Rio Grande do Sul|Pro Cultura Rio Grande do Sul|10||||||||
PROBIDES|PROBIDES|5||||||||
PROBIDES-FAGRO UDELAR|PROBIDES|5|Facultad de Agronomía-UDELAR|1||||||
PROCISUR - REGENSUR|PROCISUR|10|REGENSUR|5||||||
Proderechos, Ovejas Negras y CNS Mujeres.|Proderechos|9|Ovejas Negras|9|Comisión Nacional de Seguimiento|9||||
producciones La compañia|Producciones La compañia|12||||||||
PROFUNCOOP|PROFUNCOOP|9||||||||
Program PAR|Program PAR|12||||||||
Programa ALFA (Unión Europea)|Programa ALFA (Unión Europea)|10||||||||
Programa ALFA (Unión Europea)-CSIC-FARQ-UDELAR|Programa ALFA (Unión Europea)|10|Comisión Sectorial de Investigación Científica-UDELAR|1|Facultad de Arquitectura-UDELAR|1||||
Programa ALFA III Unión Europea - Programa Apoyo al Sector Educativo del Mercosur PASEM|Programa ALFA (Unión Europea)|10|Programa Apoyo al Sector Educativo del Mercosur PASEM|10||||||
Programa CAPES-UdelaR|Programa CAPES|10||||||||
Programa CSIC - Vinculación con el Sector Productivo - FOSA|Comisión Sectorial de Investigación Científica-UDELAR|1||||||||
Programa CSIC-Vinculación con el Sector Productivo- FOSA|Comisión Sectorial de Investigación Científica-UDELAR|1||||||||
Programa CYTED|CYTED|10||||||||
Programa de Biodiversidad y Desarrollo Sustentable (PROBIDES)|Programa de Biodiversidad y Desarrollo Sustentable (PROBIDES)|5||||||||
Programa de Cohesión social y Territorial URUGUAY Integra, Cooperación Unión Europea  Uruguay, Presidencia de la República Oriental del Uruguay  Oficina de Planeamiento y Presupuesto, Intendencia de Maldonado.|Uruguay Integra|3|Oficina de Planeamiento y Presupuesto (OPP)|3||||||
Programa de Competitividad de Conglomerados y Cadenas Productivas (PACC)-DIPRODE-OPP.|Programa de Competitividad de Conglomerados y Cadenas Productivas |3||||||||
PROGRAMA DE DESARROLLO TECNOLOGICO- LATU- NATURALIA-UCUDAL|Laboratorio Tecnológico del Uruguay|1|Naturalia|5|Universidad Católica del Uruguay|2|Programa Desarrollo Tecnológico|3||
Programa de Desarrrollo Tecnológico - ATGen Sistemas Moleculares|ATGen|5|Programa Desarrollo Tecnológico|3||||||
Programa de pequeñas donaciones (PPD) de las Naciones Unidas|Naciones Unidas|10||||||||
Programa Desarrollo Tecnológico PDT|Programa Desarrollo Tecnológico|3||||||||
Programa ECOS|Programa ECOS|2||||||||
Programa FPTA - INIA|Instituto Nacional de Investigación Agropecuaria|1||||||||
Programa Iberoamericano de Fortalecimiento de Políticas de Infancia|Programa Iberoamericano de Fortalecimiento de Políticas de Infancia|10||||||||
Programa PACPYMES  Programa de Apoyo a la Competitividad y Promoción de Exportaciones de la Pequeña y Mediana Empresa -  Cooperación Unión Europea  Uruguay, Ministerios de Industria, Energía y Minería.|Programa PACPYMES|3|Unión Europea|10|Ministerio de Industria, Energía y Minería|3||||
Programa PCI de AECID  - Proyectos:  REF: D/025094/09, D/8708/07 y D/017185/08|Agencia Española de Cooperación Internacional para el Desarrollo|10||||||||
Programa propuesto ante la CSIC|Comisión Sectorial de Investigación Científica-UDELAR|1||||||||
Programa STIC-AMSUD|Programa STIC-AMSUD|10||||||||
Programa Uruguay Rural - MGAP|Ministerio de Ganaderia, Agricultura y Pesca|3||||||||
Programa Vinculación Universidad-Sector Productivo Mod. II- Comisión Sectorial de Investigación Científica (CSIC)|Comisión Sectorial de Investigación Científica-UDELAR|1||||||||
Promotor privado||||||||||
Prondil S.A|Prondil SA|5||||||||
Prondil-ANII|Prondil SA|5|Agencia Nacional de Investigación e Innovación|3||||||
Propia||||||||||
propia y CDTI|Centro para el Desarrollo Tecnológico Industrial|10||||||||
Propia/ Montevideo Socio Audiovisual (IMM)|Intendencia de Montevideo|3||||||||
Proyecto  CONICYT-BID 043|Dirección Nacional de Ciencia, Tecnología e Innovación|3|Banco Interamericano de Desarrollo|10||||||
Proyecto ADAI|Programa ADAI|10||||||||
Proyecto bajo contrato||||||||||
Proyecto CONICYT 4112|Dirección Nacional de Ciencia, Tecnología e Innovación|3||||||||
Proyecto de Fortalecimiento Institucional MVOTMA-PNUD|Ministerio de Vivienda, Ordenamiento Territorial y Medio Ambiente|3|Programa de las Naciones Unidad para el Desarrollo|10||||||
proyecto del Investigador solicitante||||||||||
Proyecto Flor de Ceibo|Flor de Ceibo|1||||||||
Proyecto Institucional (CEIU- Fac. de Humaidades y Ciencias de la Educación. UR|Facultad de Humanidades y Ciencias de la Educación-UDELAR|1||||||||
Proyecto Internacional||||||||||
Proyecto LATIn (DCI-ALA/19.09.01/11/21526/279-155/ALFA III(2011)-52) Financiado por el Programa ALFA, EuropeAid|Programa ALFA|10||||||||
Proyecto LATIn (DCI-ALA/19.09.01/11/21526/279-155/ALFA III(2011)-52) Financiado por el Programa ALFA, una iniciativa de EuropeAid|Programa ALFA|10||||||||
Proyecto más tecnologías. INIA- MGAP|Instituto Nacional de Investigación Agropecuaria|3|Ministerio de Ganadería, Agricultura y Pesca|3||||||
Proyecto MECAEP. ANEP/BIRF|Administración Nacional de Educación Pública|3|Banco Internacional de Reconstrucción y Fomento|10||||||
Proyecto PDT-48-02; PRoyecto I+D CSIC; Intendencia Municipal de Rivera- Facultad de Ingeniería-UDELAR|Comisión Sectorial de Investigación Científica-UDELAR|1|Intendencia de Rivera|3|Facultad de Ingeniería-UDELAR|1||||
Proyecto Rayuela / LATU|Fondo Rayuela|12|Laboratorio Tecnológico del Uruguay |1||||||
Proyecto solicitado a la EUM por el Centro Cultural de Música, responsable institucional ante el FONAM|Fondo para el Fomento y Desarrollo de la Producción Audiovisual Nacional|3||||||||
Proyecto UFFIP (INIA-Plan Agropecuario-AgResearch-MGAP) y proyecto SNIA/MGAP|Instituto Nacional de Investigación Agropecuaria|1|AgResearch|8|Ministerio de Ganadería Agricultura y Pesca |3|Instituto Plan Agropecuario|11||
Proyecto UFFIP el cual integran las siguientes instituciones: INIA, IPA, MGAP y AgResearch de Nueva Zelanda|Instituto Nacional de Investigación Agropecuaria|1|Instituto Plan Agropecuario|11|Ministerio de Ganadería Agricultura y Pesca |3|AgResearch|8||
Proyectos de Investigación Aplicada (Fondo María Viñas) - ANII|Agencia Nacional de Investigación e Innovación|3||||||||
PROYECTOS DE MEJORA DE LABORATORIOS DE LA CARRERA INGENIERÍA INDUSTRIAL MECÁNICA FINANCIACIÓN DE PLANES DE MEJORA PARA LA ACREDITACIÓN|PLANES DE MEJORA PARA LA ACREDITACIÓN|12||||||||
Proyectos Ingeniería|Proyectos Ingeniería|5||||||||
Química Catarinense. Sta. Catarina Brasil|Química Catarinense|8||||||||
Radio Uruguay y ANII|Radio Uruguay|5|Agencia Nacional de Investigación e Innovación|3||||||
Red ALFA III (Comunidad Europea)|Programa ALFA|10||||||||
Red Nacional de Festivales de Danza, Coordinación Nacional de Danza-INBA, Centro Cultural de España en México, Axolotl Plataforma Cultural AC|Red Nacional de Festivales de Danza|9|Coordinación Nacional de Danza-INBA|9|Centro Cultural de España en México|9|Axolotl Plataforma Cultural AC|9||
RedClara AECI|RedClara AECI|10||||||||
República AFAP|República AFAP|5||||||||
Resultado del doctorado en la UCLM, España, financiado por la ANII|Agencia Nacional de Investigación e Innovación|3||||||||
REVAN Ltda.|REVAN Ltda.|8||||||||
Revista Lento|Revista Lento|5||||||||
Saber, Pearson Education|Pearson Education|8||||||||
SACCEEM, EBITAL S.A.|SACCEEM|5|EBITAL SA|5||||||
Saint Joseph University|Saint Joseph University|2||||||||
SAIOTEK|SAIOTEK|8||||||||
SAMAN|SAMAN|5||||||||
Santander Universidades|Santander Universidades|2||||||||
SAREC (Swedish Agency for for resarch Cooperation with Developing Countries) Suecia|SAREC (Swedish Agency for for resarch Cooperation with Developing Countries)|10||||||||
SCC - ASDI|SCC|8|Agencia Sueca para el Desarrollo Internacional|10||||||
Schering-Plough Research Institute|Schering-Plough Research Institute|2||||||||
SCHU -INML - FA- ARU|Facultad de Agronomía-UDELAR|1|Asociación Rural del Uruguay|51||||||
Science Shops Wales|Science Shops Wales|8||||||||
Scottish Agricultural College & Biomathematics and Statistic Scotland|Scottish Agricultural College|2|Biomathematics and Statistic Scotland|2||||||
Secretaría de Cultura de Rio Grande do Sul|Secretaría de Cultura de Rio Grande do Sul|10||||||||
Secretaría de Políticas Universitarias del Ministerio de Educación,  de la Nación Argentina|Secretaría de Políticas Universitarias del Ministerio de Educación de la Nación (Argentina)|10||||||||
Secretaría del MERCOSUR/BID/UE|MERCOSUR|10|Banco Interamericano de Desarrollo|10|Unión Europea|10||||
Secretariado Uruguayo de la Lana|Secretariado Uruguayo de la Lana|9||||||||
SECYT, Argentina|Secretaría de Ciencia y Tecnología (Argentina)|10||||||||
SEGAMI CORPORATION|SEGAMI CORPORATION|8||||||||
Sello fonográfico SONDOR/Escuela Universitaria de Música de la UR|SONDOR|5|Escuela Universitaria de Música-UDELAR|1||||||
SERPAJ|Servicio Paz y Justicia|9||||||||
Servicio de Tipificacion Equina por ADN. Facultad de Veterinaria. UdelaR|Facultad de Veterinaria-UDELAR|1||||||||
Servicio Geográfico Militar - Instituto Antártico Uruguayo|Servicio Geográfico Militar|3|Instituto Antártico Uruguayo|3||||||
Servicio Paz y Justicia|Servicio Paz y Justicia|9||||||||
Setmana de la Ciencia FCyT|Semana de la Ciencia (Argentina)|10||||||||
Shell|Shell|8||||||||
SIGRADI 2006, Santiago de Chile|SIGRADI 2006|8||||||||
Sin finaciacion. Es una actividad que la llevo a cabo como recreativa.||||||||||
Sin financiamiento||||||||||
Sirtris Pharmaceuticals (divison de GlaxoSmithKline, GSK)|Sirtris Pharmaceuticals|8||||||||
social watch|social watch|9||||||||
SOLAR DECATHLON 2015, Universidad ORT Uruguay|SOLAR DECATHLON |8|Universidad ORT|1||||||
SONDOR|SONDOR|5||||||||
SONDOR - Escuela Universitaria de Música|SONDOR|5|Escuela Universitaria de Música-UDELAR|1||||||
SUP. MSP|Sociedad Uruguaya de Pediatría|9|Ministerio de Salud Pública|3||||||
SYNTEX|SYNTEX|5||||||||
SysInt ltda, Proyectos srl|SysInt ltda|5|Proyectos srl|5||||||
taller A. Producción colectivo Alter.|Colectivo Alter Ego|9||||||||
Tanquímica. Sao Leopoldo- Sao Paoulo -Brasil|Tanquímica|8||||||||
TCPURU/3302 (FAO y UACC-MGAP)|Organización de las Naciones Unidas para la Alimentación y la Agricultura (FAO)|10|UACC|8|Ministerio de Ganadería Agricultura y Pesca |3||||
TDC Research, Inc.|TDC Research, Inc.|8||||||||
Teatro Circular de Montevideo|Teatro Circular de Montevideo|11||||||||
Techi S.A.|Techi SA|5||||||||
TECMAR MEDICA S.A.|TECMAR MEDICA SA|5||||||||
Tecnocromo S.A|Tecnocromo SA|5||||||||
Tectonics Observatory (Caltech); Keck Institute for Space Studies (Caltech / Jet Propulsion Lab, NASA); NASA|Tectonics Observatory|2||||||||
Tectonics Observatory, California Institute of Technology|Tectonics Observatory|2||||||||
Telesur|Telesur|8||||||||
Tensoquímica|Tensoquímica|5||||||||
TEYMA|Teyma SA|5||||||||
The Analytical Scientist|The Analytical Scientist|8||||||||
The Arts Council of Wales, The Arts Wales International, The Millenium Center, The Shackleton Scholarship Fund|Arts Council of Wales|10|Wales Arts International |10|Millenium Center|10||||
The Digital Map Ltda.|The Digital Map Ltda.|5||||||||
The Society for Worldwide Medical Exchange|Society for Worldwide Medical Exchange|9||||||||
TODO POR LA PRAXIS (TXP) España.|Todos por la Praxis|9||||||||
Towers Watson|Towers Watson Uruguay S.A.|5||||||||
Transnational Institute|Transnational Institute|2||||||||
